2017-05-09,timestamp,lat,lon,brngX,brngY,brngDeg,TURN,MED
B1019584852915N01905594EA022050232900310,2017-05-09 10:19:58,48.88192,19.09323,0.00,0.00,10.914,0,0
B1019594852927N01905607EA022050232900310,2017-05-09 10:19:59,48.88212,19.09345,0.00,0.00,11.812,0,0
B1020004852939N01905619EA022050232900310,2017-05-09 10:20:00,48.88232,19.09365,0.00,0.00,10.938,0,0
B1020014852952N01905631EA022060232800310,2017-05-09 10:20:01,48.88253,19.09385,0.00,0.00,10.127,0,0
B1020024852965N01905644EA022050232800310,2017-05-09 10:20:02,48.88275,19.09407,0.00,0.00,10.964,0,0
B1020034852977N01905656EA022060232900310,2017-05-09 10:20:03,48.88295,19.09427,0.00,0.00,10.976,0,0
B1020044852990N01905668EA022060233000310,2017-05-09 10:20:04,48.88317,19.09447,0.00,0.00,10.162,0,0
B1020054853003N01905681EA022070233200310,2017-05-09 10:20:05,48.88338,19.09468,0.00,0.00,11.002,0,0
B1020064853015N01905693EA022100233300310,2017-05-09 10:20:06,48.88358,19.09488,0.00,0.00,11.014,0,0
B1020074853028N01905706EA022120233400310,2017-05-09 10:20:07,48.88380,19.09510,0.00,0.00,11.027,0,0
